Account_Planning,Calendar_Year,Financial_Entity,Submission,MainPlan_Option,Renewal_Selection,Option_Tag,Common_Key_Figure
0000003220,2036,9000000005,00000000002020,M,,,65
0000003220,2036,9000000006,00000000002020,M,,,65
0000003220,2036,9000000007,00000000002020,M,,,65
0000003220,2036,9000000008,00000000002020,M,,,65
0000003220,2036,9000000009,00000000002020,M,,,65
0000003220,2036,9000000010,00000000002020,M,,,65
0000003220,2036,9000000011,00000000002020,M,,,65
0000003220,2036,9000000012,00000000002020,M,,,66
0000003220,2037,9000000003,00000000002020,M,,,67
0000003220,2037,9000000004,00000000002020,M,,,67
0000003220,2037,9000000005,00000000002020,M,,,67
0000003220,2037,9000000006,00000000002020,M,,,67
0000003220,2037,9000000007,00000000002020,M,,,67
0000003220,2037,9000000008,00000000002020,M,,,67
0000003220,2037,9000000009,00000000002020,M,,,67
0000003220,2037,9000000010,00000000002020,M,,,67
0000003220,2037,9000000011,00000000002020,M,,,67
0000003220,2037,9000000012,00000000002020,M,,,67
0000003220,2038,9000000003,00000000002020,M,,,68
0000003220,2038,9000000004,00000000002020,M,,,68
0000003220,2038,9000000005,00000000002020,M,,,68
0000003220,2038,9000000006,00000000002020,M,,,68
0000003220,2038,9000000007,00000000002020,M,,,68
0000003220,2038,9000000008,00000000002020,M,,,68
0000003220,2038,9000000009,00000000002020,M,,,68
0000003220,2038,9000000010,00000000002020,M,,,68
0000003220,2038,9000000011,00000000002020,M,,,68
0000003220,2038,9000000012,00000000002020,M,,,69
0000003220,2039,9000000003,00000000002020,M,,,69
0000003220,2039,9000000004,00000000002020,M,,,69
0000003220,2039,9000000005,00000000002020,M,,,69
0000003220,2039,9000000006,00000000002020,M,,,69
0000003220,2039,9000000007,00000000002020,M,,,69
0000003220,2039,9000000008,00000000002020,M,,,69
0000003220,2039,9000000009,00000000002020,M,,,69
0000003220,2039,9000000010,00000000002020,M,,,69
0000003220,2039,9000000011,00000000002020,M,,,69
0000003220,2039,9000000012,00000000002020,M,,,70
0000003220,2040,9000000003,00000000002020,M,,,71
0000003220,2040,9000000004,00000000002020,M,,,71
0000003220,2040,9000000005,00000000002020,M,,,71
0000003220,2040,9000000006,00000000002020,M,,,71
0000003220,2040,9000000007,00000000002020,M,,,71
0000003220,2040,9000000008,00000000002020,M,,,71
0000003220,2040,9000000009,00000000002020,M,,,71
0000003220,2040,9000000010,00000000002020,M,,,71
0000003220,2040,9000000011,00000000002020,M,,,71
0000003220,2040,9000000012,00000000002020,M,,,72
0000003250,2026,9000000003,00000000002020,M,,,-4
0000003250,2026,9000000004,00000000002020,M,,,3
0000003250,2026,9000000005,00000000002020,M,,,0
0000003250,2026,9000000006,00000000002020,M,,,-7
0000003250,2026,9000000007,00000000002020,M,,,-5
0000003250,2026,9000000008,00000000002020,M,,,-17
0000003250,2026,9000000009,00000000002020,M,,,-2
0000003250,2026,9000000010,00000000002020,M,,,-271
0000003250,2026,9000000011,00000000002020,M,,,3
0000003250,2027,9000000003,00000000002020,M,,,76
0000003250,2027,9000000004,00000000002020,M,,,1
0000003250,2027,9000000005,00000000002020,M,,,6
0000003250,2027,9000000006,00000000002020,M,,,0
0000003250,2027,9000000007,00000000002020,M,,,3
0000003250,2027,9000000008,00000000002020,M,,,-13
0000003250,2027,9000000009,00000000002020,M,,,-21
0000003250,2027,9000000010,00000000002020,M,,,-28
0000003250,2027,9000000011,00000000002020,M,,,-3
0000003250,2027,9000000012,00000000002020,M,,,1
0000003250,2028,9000000003,00000000002020,M,,,-5
0000003250,2028,9000000003,00000000002020,M,,,-6
0000003250,2028,9000000004,00000000002020,M,,,0
0000003250,2028,9000000004,00000000002020,M,,,4
0000003250,2028,9000000005,00000000002020,M,,,2
0000003250,2028,9000000005,00000000002020,M,,,4
0000003250,2028,9000000006,00000000002020,M,,,-2
0000003250,2028,9000000006,00000000002020,M,,,-1
0000003250,2028,9000000007,00000000002020,M,,,1
0000003250,2028,9000000007,00000000002020,M,,,1
0000003250,2028,9000000008,00000000002020,M,,,-3
0000003250,2028,9000000008,00000000002020,M,,,-14
0000003250,2028,9000000009,00000000002020,M,,,-29
0000003250,2028,9000000010,00000000002020,M,,,-7
0000003250,2028,9000000010,00000000002020,M,,,-21
0000003250,2028,9000000011,00000000002020,M,,,-1
0000003250,2028,9000000011,00000000002020,M,,,-4
0000003250,2029,9000000003,00000000002020,M,,,-7
0000003250,2029,9000000004,00000000002020,M,,,9
0000003250,2029,9000000005,00000000002020,M,,,13
0000003250,2029,9000000006,00000000002020,M,,,-3
0000003250,2029,9000000007,00000000002020,M,,,2
0000003250,2029,9000000008,00000000002020,M,,,-22
0000003250,2029,9000000010,00000000002020,M,,,-28
0000003250,2029,9000000011,00000000002020,M,,,-2
0000003250,2030,9000000003,00000000002020,M,,,-2
0000003250,2030,9000000004,00000000002020,M,,,3
0000003250,2030,9000000005,00000000002020,M,,,4
0000003250,2030,9000000006,00000000002020,M,,,-1
0000003250,2030,9000000007,00000000002020,M,,,0
0000003250,2030,9000000008,00000000002020,M,,,-7
0000003250,2030,9000000010,00000000002020,M,,,-7
0000003250,2030,9000000011,00000000002020,M,,,-1
0000003250,2031,9000000003,00000000002020,M,,,-2
0000003250,2031,9000000004,00000000002020,M,,,3
0000003250,2031,9000000005,00000000002020,M,,,4
0000003250,2031,9000000006,00000000002020,M,,,-2
0000003250,2031,9000000007,00000000002020,M,,,0
0000003250,2031,9000000008,00000000002020,M,,,-7
0000003250,2031,9000000010,00000000002020,M,,,-8
0000003250,2031,9000000011,00000000002020,M,,,-1
0000003250,2032,9000000003,00000000002020,M,,,-2
0000003250,2032,9000000004,00000000002020,M,,,3
0000003250,2032,9000000005,00000000002020,M,,,4
0000003250,2032,9000000006,00000000002020,M,,,-2
0000003250,2032,9000000007,00000000002020,M,,,0
0000003250,2032,9000000008,00000000002020,M,,,-7
0000003250,2032,9000000010,00000000002020,M,,,-8
0000003250,2032,9000000011,00000000002020,M,,,0
0000003250,2033,9000000003,00000000002020,M,,,-2
0000003250,2033,9000000004,00000000002020,M,,,3
0000003250,2033,9000000005,00000000002020,M,,,4
0000003250,2033,9000000006,00000000002020,M,,,-3
0000003250,2033,9000000007,00000000002020,M,,,0
0000003250,2033,9000000008,00000000002020,M,,,-5
0000003250,2033,9000000010,00000000002020,M,,,-8
0000003250,2033,9000000011,00000000002020,M,,,0
0000003250,2034,9000000003,00000000002020,M,,,-2
0000003250,2034,9000000004,00000000002020,M,,,1
0000003250,2034,9000000005,00000000002020,M,,,1
0000003250,2034,9000000006,00000000002020,M,,,-3
0000003250,2034,9000000007,00000000002020,M,,,0
0000003250,2034,9000000008,00000000002020,M,,,-5
0000003250,2034,9000000010,00000000002020,M,,,-8
0000003250,2035,9000000003,00000000002020,M,,,-2
0000003250,2035,9000000004,00000000002020,M,,,1
0000003250,2035,9000000005,00000000002020,M,,,1
0000003250,2035,9000000006,00000000002020,M,,,-3
0000003250,2035,9000000007,00000000002020,M,,,0
0000003250,2035,9000000008,00000000002020,M,,,-5
0000003250,2035,9000000010,00000000002020,M,,,-8
0000003250,2036,9000000003,00000000002020,M,,,-2
0000003250,2036,9000000004,00000000002020,M,,,1
0000003250,2036,9000000005,00000000002020,M,,,1
0000003250,2036,9000000006,00000000002020,M,,,-1
0000003250,2036,9000000007,00000000002020,M,,,0
0000003250,2036,9000000008,00000000002020,M,,,-5
0000003250,2036,9000000010,00000000002020,M,,,-8
0000003250,2037,9000000003,00000000002020,M,,,-2
0000003250,2037,9000000004,00000000002020,M,,,1
0000003250,2037,9000000005,00000000002020,M,,,1
0000003250,2037,9000000006,00000000002020,M,,,-1
0000003250,2037,9000000007,00000000002020,M,,,0
0000003250,2037,9000000008,00000000002020,M,,,-5
0000003250,2037,9000000010,00000000002020,M,,,-8
0000003250,2038,9000000003,00000000002020,M,,,-2
0000003250,2038,9000000004,00000000002020,M,,,1
0000003250,2038,9000000005,00000000002020,M,,,1
0000003250,2038,9000000006,00000000002020,M,,,-1
0000003250,2038,9000000007,00000000002020,M,,,0
0000003250,2038,9000000008,00000000002020,M,,,-5
0000003250,2038,9000000010,00000000002020,M,,,-8
0000003250,2039,9000000003,00000000002020,M,,,-2
0000003250,2039,9000000004,00000000002020,M,,,1
0000003250,2039,9000000005,00000000002020,M,,,1
0000003250,2039,9000000006,00000000002020,M,,,-1
0000003250,2039,9000000007,00000000002020,M,,,0
0000003250,2039,9000000008,00000000002020,M,,,-5
0000003250,2039,9000000010,00000000002020,M,,,-8
0000003250,2040,9000000003,00000000002020,M,,,-2
0000003250,2040,9000000004,00000000002020,M,,,1
0000003250,2040,9000000005,00000000002020,M,,,1
0000003250,2040,9000000006,00000000002020,M,,,-1
0000003250,2040,9000000007,00000000002020,M,,,0
0000003250,2040,9000000010,00000000002020,M,,,-8
0000003260,2026,9000000003,00000000002020,M,,,171
0000003260,2026,9000000004,00000000002020,M,,,178
0000003260,2026,9000000005,00000000002020,M,,,175
0000003260,2026,9000000006,00000000002020,M,,,168
0000003260,2026,9000000007,00000000002020,M,,,170
0000003260,2026,9000000008,00000000002020,M,,,157
0000003260,2026,9000000009,00000000002020,M,,,172
0000003260,2026,9000000010,00000000002020,M,,,-96
0000003260,2026,9000000011,00000000002020,M,,,178
0000003260,2026,9000000012,00000000002020,M,,,83
0000003260,2027,9000000003,00000000002020,M,,,293
0000003260,2027,9000000004,00000000002020,M,,,218
0000003260,2027,9000000005,00000000002020,M,,,223
0000003260,2027,9000000006,00000000002020,M,,,216
0000003260,2027,9000000007,00000000002020,M,,,220
0000003260,2027,9000000008,00000000002020,M,,,204
0000003260,2027,9000000009,00000000002020,M,,,196
0000003260,2027,9000000010,00000000002020,M,,,188
0000003260,2027,9000000011,00000000002020,M,,,213
0000003260,2027,9000000012,00000000002020,M,,,169
0000003260,2028,9000000003,00000000002020,M,,,62
0000003260,2028,9000000003,00000000002020,M,,,65
0000003260,2028,9000000004,00000000002020,M,,,68
0000003260,2028,9000000004,00000000002020,M,,,67
0000003260,2028,9000000005,00000000002020,M,,,57
0000003260,2028,9000000005,00000000002020,M,,,67
0000003260,2028,9000000006,00000000002020,M,,,69
0000003260,2028,9000000006,00000000002020,M,,,66
0000003260,2028,9000000007,00000000002020,M,,,68
0000003260,2028,9000000007,00000000002020,M,,,67
0000003260,2028,9000000008,00000000002020,M,,,64
0000003260,2028,9000000008,00000000002020,M,,,62
0000003260,2028,9000000009,00000000002020,M,,,59
0000003260,2028,9000000010,00000000002020,M,,,59
0000003260,2028,9000000010,00000000002020,M,,,59
0000003260,2028,9000000011,00000000002020,M,,,66
0000003260,2028,9000000011,00000000002020,M,,,64
0000003260,2028,9000000012,00000000002020,M,,,0
0000003260,2028,9000000012,00000000002020,M,,,67
0000003260,2029,9000000003,00000000002020,M,,,55
0000003260,2029,9000000004,00000000002020,M,,,59
0000003260,2029,9000000005,00000000002020,M,,,60
0000003260,2029,9000000006,00000000002020,M,,,56
0000003260,2029,9000000007,00000000002020,M,,,57
0000003260,2029,9000000008,00000000002020,M,,,51
0000003260,2029,9000000010,00000000002020,M,,,50
0000003260,2029,9000000011,00000000002020,M,,,55
0000003260,2029,9000000012,00000000002020,M,,,58
0000003260,2030,9000000003,00000000002020,M,,,56
0000003260,2030,9000000004,00000000002020,M,,,61
0000003260,2030,9000000005,00000000002020,M,,,63
0000003260,2030,9000000006,00000000002020,M,,,57
0000003260,2030,9000000007,00000000002020,M,,,58
0000003260,2030,9000000008,00000000002020,M,,,52
0000003260,2030,9000000010,00000000002020,M,,,51
0000003260,2030,9000000011,00000000002020,M,,,58
0000003260,2030,9000000012,00000000002020,M,,,59
0000003260,2031,9000000003,00000000002020,M,,,57
0000003260,2031,9000000004,00000000002020,M,,,63
0000003260,2031,9000000005,00000000002020,M,,,64
0000003260,2031,9000000006,00000000002020,M,,,58
0000003260,2031,9000000007,00000000002020,M,,,60
0000003260,2031,9000000008,00000000002020,M,,,53
0000003260,2031,9000000010,00000000002020,M,,,52
0000003260,2031,9000000011,00000000002020,M,,,59
0000003260,2031,9000000012,00000000002020,M,,,60
0000003260,2032,9000000003,00000000002020,M,,,58
0000003260,2032,9000000004,00000000002020,M,,,64
0000003260,2032,9000000005,00000000002020,M,,,65
0000003260,2032,9000000006,00000000002020,M,,,59
0000003260,2032,9000000007,00000000002020,M,,,61
0000003260,2032,9000000008,00000000002020,M,,,54
0000003260,2032,9000000010,00000000002020,M,,,53
0000003260,2032,9000000011,00000000002020,M,,,60
0000003260,2032,9000000012,00000000002020,M,,,61
0000003260,2033,9000000003,00000000002020,M,,,60
0000003260,2033,9000000004,00000000002020,M,,,65
0000003260,2033,9000000005,00000000002020,M,,,66
0000003260,2033,9000000006,00000000002020,M,,,59
0000003260,2033,9000000007,00000000002020,M,,,62
0000003260,2033,9000000008,00000000002020,M,,,57
0000003260,2033,9000000010,00000000002020,M,,,54
0000003260,2033,9000000011,00000000002020,M,,,62
0000003260,2033,9000000012,00000000002020,M,,,62
0000003260,2034,9000000003,00000000002020,M,,,61
0000003260,2034,9000000004,00000000002020,M,,,64
0000003260,2034,9000000005,00000000002020,M,,,65
0000003260,2034,9000000006,00000000002020,M,,,61
0000003260,2034,9000000007,00000000002020,M,,,63
0000003260,2034,9000000008,00000000002020,M,,,58
0000003260,2034,9000000010,00000000002020,M,,,56
0000003260,2034,9000000012,00000000002020,M,,,64
0000003260,2035,9000000003,00000000002020,M,,,62
0000003260,2035,9000000004,00000000002020,M,,,65
0000003260,2035,9000000005,00000000002020,M,,,66
0000003260,2035,9000000006,00000000002020,M,,,62
0000003260,2035,9000000007,00000000002020,M,,,64
0000003260,2035,9000000008,00000000002020,M,,,60
0000003260,2035,9000000010,00000000002020,M,,,57
0000003260,2035,9000000012,00000000002020,M,,,65
0000003260,2036,9000000003,00000000002020,M,,,63
0000003260,2036,9000000004,00000000002020,M,,,67
0000003260,2036,9000000005,00000000002020,M,,,67
0000003260,2036,9000000006,00000000002020,M,,,65
0000003260,2036,9000000007,00000000002020,M,,,66
0000003260,2036,9000000008,00000000002020,M,,,61
0000003260,2036,9000000010,00000000002020,M,,,58
0000003260,2036,9000000012,00000000002020,M,,,66
0000003260,2037,9000000003,00000000002020,M,,,65
0000003260,2037,9000000004,00000000002020,M,,,68
0000003260,2037,9000000005,00000000002020,M,,,68
0000003260,2037,9000000006,00000000002020,M,,,66
0000003260,2037,9000000007,00000000002020,M,,,67
0000003260,2037,9000000008,00000000002020,M,,,62
0000003260,2037,9000000010,00000000002020,M,,,60
0000003260,2037,9000000012,00000000002020,M,,,67
0000003260,2038,9000000003,00000000002020,M,,,66
0000003260,2038,9000000004,00000000002020,M,,,69
0000003260,2038,9000000005,00000000002020,M,,,70
0000003260,2038,9000000007,00000000002020,M,,,68
0000003260,2038,9000000008,00000000002020,M,,,64
0000003260,2038,9000000010,00000000002020,M,,,61
0000003260,2038,9000000012,00000000002020,M,,,69
0000003260,2039,9000000003,00000000002020,M,,,68
0000003260,2039,9000000004,00000000002020,M,,,71
0000003260,2039,9000000005,00000000002020,M,,,71
0000003260,2039,9000000007,00000000002020,M,,,70
0000003260,2039,9000000008,00000000002020,M,,,65
0000003260,2039,9000000010,00000000002020,M,,,62
0000003260,2039,9000000012,00000000002020,M,,,70
0000003260,2040,9000000003,00000000002020,M,,,69
0000003260,2040,9000000004,00000000002020,M,,,72
0000003260,2040,9000000005,00000000002020,M,,,73
0000003260,2040,9000000007,00000000002020,M,,,71
0000003260,2040,9000000010,00000000002020,M,,,64
0000003260,2040,9000000012,00000000002020,M,,,72
0000003270,2026,9000000007,00000000002020,M,,,29
0000003270,2026,9000000009,00000000002020,M,,,28
0000003270,2026,9000000011,00000000002020,M,,,26
0000003270,2027,9000000007,00000000002020,M,,,39
0000003270,2027,9000000009,00000000002020,M,,,41
0000003270,2027,9000000011,00000000002020,M,,,36
0000003270,2027,9000000012,00000000002020,M,,,16
0000003270,2028,9000000007,00000000002020,M,,,44
0000003270,2028,9000000007,00000000002020,M,,,132
0000003270,2028,9000000009,00000000002020,M,,,68
0000003270,2028,9000000009,00000000002020,M,,,195
0000003270,2028,9000000011,00000000002020,M,,,39
0000003270,2028,9000000011,00000000002020,M,,,124
0000003270,2028,9000000012,00000000002020,M,,,46
0000003270,2028,9000000012,00000000002020,M,,,86
0000003270,2029,9000000007,00000000002020,M,,,152
0000003270,2029,9000000009,00000000002020,M,,,223
0000003270,2029,9000000011,00000000002020,M,,,142
0000003270,2029,9000000012,00000000002020,M,,,101
0000003270,2030,9000000007,00000000002020,M,,,37
0000003270,2030,9000000011,00000000002020,M,,,35
0000003270,2030,9000000012,00000000002020,M,,,32
0000003270,2031,9000000007,00000000002020,M,,,38
0000003270,2031,9000000011,00000000002020,M,,,36
0000003270,2031,9000000012,00000000002020,M,,,22
0000003270,2032,9000000007,00000000002020,M,,,37
0000003270,2032,9000000011,00000000002020,M,,,34
0000003270,2032,9000000012,00000000002020,M,,,17
0000003270,2033,9000000007,00000000002020,M,,,35
0000003270,2033,9000000011,00000000002020,M,,,33
0000003270,2033,9000000012,00000000002020,M,,,13
0000003270,2034,9000000007,00000000002020,M,,,34
0000003270,2034,9000000011,00000000002020,M,,,32
0000003270,2034,9000000012,00000000002020,M,,,16
0000003270,2035,9000000007,00000000002020,M,,,37
0000003270,2035,9000000011,00000000002020,M,,,35
0000003270,2035,9000000012,00000000002020,M,,,16
0000003270,2036,9000000007,00000000002020,M,,,41
0000003270,2036,9000000011,00000000002020,M,,,39
0000003270,2036,9000000012,00000000002020,M,,,16
0000003270,2037,9000000007,00000000002020,M,,,42
0000003270,2037,9000000011,00000000002020,M,,,40
0000003270,2037,9000000012,00000000002020,M,,,22
0000003270,2038,9000000007,00000000002020,M,,,43
0000003270,2038,9000000011,00000000002020,M,,,40
0000003270,2038,9000000012,00000000002020,M,,,32
0000003270,2039,9000000007,00000000002020,M,,,44
0000003270,2039,9000000011,00000000002020,M,,,41
0000003270,2039,9000000012,00000000002020,M,,,42
0000003270,2040,9000000007,00000000002020,M,,,45
0000003270,2040,9000000011,00000000002020,M,,,42
0000003270,2040,9000000012,00000000002020,M,,,50
0000003300,2026,9000000007,00000000002020,M,,,12
0000003300,2026,9000000011,00000000002020,M,,,3
0000003300,2027,9000000007,00000000002020,M,,,62
0000003300,2027,9000000009,00000000002020,M,,,5
