[Year],[Metric],[Metric Sort],[Case],[Value]
2031,Oil Production (mb/d),1002,Project Northstar |Main Plan,36
2031,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,2
2031,Oil Production (mb/d),1002,Project Redcliff |Main Plan,8
2031,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,54
2031,Oil Production (mb/d),1002,Project Stonehaven |Main Plan,5
2031,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2031,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2031,NGL Production (mb/d),1003,Project Ironwood |Main Plan,2
2031,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,2
2031,NGL Production (mb/d),1003,Project Redcliff |Main Plan,0
2031,NGL Production (mb/d),1003,Project Stonehaven |Main Plan,0
2031,Gas Production (mmscf/d),1004,Project Cedar Point |Manual,0
2031,Gas Production (mmscf/d),1004,Project Eagle Pass |Manual,0
2031,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,131
2031,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,153
2031,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,514
2031,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,287
2031,Gas Production (mmscf/d),1004,Project Stonehaven |Main Plan,13
2031,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,84
2031,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,30
2031,Revenue Generating Total Prod (mboed),1005,Project Copper Bay |Main Plan,22
2031,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,30
2031,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,29
2031,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,28
2031,Revenue Generating Total Prod (mboed),1005,Project Northstar |Main Plan,36
2031,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,93
2031,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,53
2031,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,54
2031,Revenue Generating Total Prod (mboed),1005,Project Stonehaven |Main Plan,7
2031,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-31
2031,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2031,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2031,Equity Accounted Total Production (mboed),1009,Project Ironwood |Main Plan,-3
2031,Equity Accounted NGL Production,1011,Project Ironwood |Main Plan,-3
2031,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,84
2031,Liquids Production (mboed),1013,Project Cedar Point |Manual,30
2031,Liquids Production (mboed),1013,Project Copper Bay |Main Plan,22
2031,Liquids Production (mboed),1013,Project Eagle Pass |Manual,30
2031,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,6
2031,Liquids Production (mboed),1013,Project Ironwood |Main Plan,4
2031,Liquids Production (mboed),1013,Project Northstar |Main Plan,36
2031,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,4
2031,Liquids Production (mboed),1013,Project Redcliff |Main Plan,8
2031,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,54
2031,Liquids Production (mboed),1013,Project Stonehaven |Main Plan,5
2031,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,30.66
2031,Revenue Generating Total Prod (mboe),1015,Project Copper Bay |Main Plan,8.03
2031,Revenue Generating Total Prod (mboe),1015,Project Granite Basin |Main Plan,10.585
2031,Revenue Generating Total Prod (mboe),1015,Project Ironwood |Main Plan,10.22
2031,Revenue Generating Total Prod (mboe),1015,Project Northstar |Main Plan,13.14
2031,Revenue Generating Total Prod (mboe),1015,Project Raven Rock |Main Plan,33.945
2031,Revenue Generating Total Prod (mboe),1015,Project Redcliff |Main Plan,19.345
2031,Revenue Generating Total Prod (mboe),1015,Project Silver Peak |Main Plan,19.71
2031,Revenue Generating Total Prod (mboe),1015,Project Stonehaven |Main Plan,2.555
2031,Gross Margin,2001,Project Blue Horizon |Main Plan,1620
2031,Gross Margin,2001,Project Cedar Point |Manual,1130
2031,Gross Margin,2001,Project Copper Bay |Main Plan,470
2031,Gross Margin,2001,Project Eagle Pass |Manual,1130
2031,Gross Margin,2001,Project Granite Basin |Main Plan,325
2031,Gross Margin,2001,Project Ironwood |Main Plan,292
2031,Gross Margin,2001,Project Northstar |Main Plan,707
2031,Gross Margin,2001,Project Raven Rock |Main Plan,569
2031,Gross Margin,2001,Project Redcliff |Main Plan,761
2031,Gross Margin,2001,Project Silver Peak |Main Plan,1253
2031,Gross Margin,2001,Project Stonehaven |Main Plan,180
2031,Total Cash Costs,2002,Project Blue Horizon |Main Plan,-368
2031,Total Cash Costs,2002,Project Cedar Point |Manual,-250
2031,Total Cash Costs,2002,Project Copper Bay |Main Plan,-163
2031,Total Cash Costs,2002,Project Eagle Pass |Manual,-250
2031,Total Cash Costs,2002,Project Granite Basin |Main Plan,-188
2031,Total Cash Costs,2002,Project Highland Crest |Main Plan,-2
2031,Total Cash Costs,2002,Project Ironwood |Main Plan,-50
2031,Total Cash Costs,2002,Project Northstar |Main Plan,-250
2031,Total Cash Costs,2002,Project Raven Rock |Main Plan,-14
2031,Total Cash Costs,2002,Project Redcliff |Main Plan,-184
2031,Total Cash Costs,2002,Project Silver Peak |Main Plan,-241
2031,Total Cash Costs,2002,Project Stonehaven |Main Plan,-135
2031,Production Costs,2003,Project Blue Horizon |Main Plan,-368
2031,Production Costs,2003,Project Cedar Point |Manual,-190
2031,Production Costs,2003,Project Copper Bay |Main Plan,-161
2031,Production Costs,2003,Project Eagle Pass |Manual,-190
2031,Production Costs,2003,Project Granite Basin |Main Plan,-61
2031,Production Costs,2003,Project Highland Crest |Main Plan,-1
2031,Production Costs,2003,Project Ironwood |Main Plan,-50
2031,Production Costs,2003,Project Northstar |Main Plan,-250
2031,Production Costs,2003,Project Raven Rock |Main Plan,-14
2031,Production Costs,2003,Project Redcliff |Main Plan,-73
2031,Production Costs,2003,Project Silver Peak |Main Plan,-148
2031,Production Costs,2003,Project Stonehaven |Main Plan,-68
2031,EBITDA,2004,Project Blue Horizon |Main Plan,1252
2031,EBITDA,2004,Project Cedar Point |Manual,880
2031,EBITDA,2004,Project Copper Bay |Main Plan,307
2031,EBITDA,2004,Project Eagle Pass |Manual,880
2031,EBITDA,2004,Project Granite Basin |Main Plan,137
2031,EBITDA,2004,Project Highland Crest |Main Plan,-2
2031,EBITDA,2004,Project Ironwood |Main Plan,247
2031,EBITDA,2004,Project Northstar |Main Plan,457
2031,EBITDA,2004,Project Raven Rock |Main Plan,555
2031,EBITDA,2004,Project Redcliff |Main Plan,577
2031,EBITDA,2004,Project Silver Peak |Main Plan,1012
2031,EBITDA,2004,Project Stonehaven |Main Plan,45
2031,DD&A Charge,2005,Project Blue Horizon |Main Plan,-856
2031,DD&A Charge,2005,Project Cedar Point |Manual,-590
2031,DD&A Charge,2005,Project Copper Bay |Main Plan,-220
2031,DD&A Charge,2005,Project Eagle Pass |Manual,-590
2031,DD&A Charge,2005,Project Granite Basin |Main Plan,-151
2031,DD&A Charge,2005,Project Highland Crest |Main Plan,-47
2031,DD&A Charge,2005,Project Ironwood |Main Plan,-168
2031,DD&A Charge,2005,Project Northstar |Main Plan,-240
2031,DD&A Charge,2005,Project Raven Rock |Main Plan,-216
2031,DD&A Charge,2005,Project Redcliff |Main Plan,-224
2031,DD&A Charge,2005,Project Silver Peak |Main Plan,-657
2031,DD&A Charge,2005,Project Stonehaven |Main Plan,-86
2031,Related Company Income,2006,Project Cedar Point |Manual,0
2031,Related Company Income,2006,Project Eagle Pass |Manual,0
2031,Related Company Income,2006,Project Ironwood |Main Plan,5
2031,Underlying RCOP,2007,Project Blue Horizon |Main Plan,396
2031,Underlying RCOP,2007,Project Cedar Point |Manual,300
2031,Underlying RCOP,2007,Project Copper Bay |Main Plan,87
2031,Underlying RCOP,2007,Project Eagle Pass |Manual,300
2031,Underlying RCOP,2007,Project Granite Basin |Main Plan,-14
2031,Underlying RCOP,2007,Project Highland Crest |Main Plan,-49
2031,Underlying RCOP,2007,Project Ironwood |Main Plan,79
2031,Underlying RCOP,2007,Project Northstar |Main Plan,217
2031,Underlying RCOP,2007,Project Raven Rock |Main Plan,339
2031,Underlying RCOP,2007,Project Redcliff |Main Plan,353
2031,Underlying RCOP,2007,Project Silver Peak |Main Plan,355
2031,Underlying RCOP,2007,Project Stonehaven |Main Plan,-41
2031,Working Capital Changes (SEA),3001,Project Blue Horizon |Main Plan,-11
2031,Working Capital Changes (SEA),3001,Project Cedar Point |Manual,-120
2031,Working Capital Changes (SEA),3001,Project Copper Bay |Main Plan,-74
2031,Working Capital Changes (SEA),3001,Project Eagle Pass |Manual,-120
2031,Working Capital Changes (SEA),3001,Project Granite Basin |Main Plan,-2
2031,Working Capital Changes (SEA),3001,Project Highland Crest |Main Plan,-1
2031,Working Capital Changes (SEA),3001,Project Raven Rock |Main Plan,0
2031,Working Capital Changes (SEA),3001,Project Redcliff |Main Plan,6
2031,Working Capital Changes (SEA),3001,Project Silver Peak |Main Plan,4
2031,Working Capital Changes (SEA),3001,Project Stonehaven |Main Plan,-10
2031,Decommissioning Payments,3002,Project Cedar Point |Manual,-120
2031,Decommissioning Payments,3002,Project Copper Bay |Main Plan,-77
2031,Decommissioning Payments,3002,Project Eagle Pass |Manual,-120
2031,Decommissioning Payments,3002,Project Redcliff |Main Plan,-5
2031,Decommissioning Payments,3002,Project Stonehaven |Main Plan,-8
2031,Lease Interest paid,3003,Project Cedar Point |Manual,0
2031,Lease Interest paid,3003,Project Eagle Pass |Manual,0
2031,Total Dividend Received,3004,Project Cedar Point |Manual,0
2031,Total Dividend Received,3004,Project Eagle Pass |Manual,0
2031,Total Dividend Received,3004,Project Ironwood |Main Plan,7
2031,Operating Cashflow,3005,Project Blue Horizon |Main Plan,1237
2031,Operating Cashflow,3005,Project Cedar Point |Manual,760
2031,Operating Cashflow,3005,Project Copper Bay |Main Plan,232
2031,Operating Cashflow,3005,Project Eagle Pass |Manual,760
2031,Operating Cashflow,3005,Project Granite Basin |Main Plan,134
2031,Operating Cashflow,3005,Project Highland Crest |Main Plan,-4
2031,Operating Cashflow,3005,Project Ironwood |Main Plan,247
2031,Operating Cashflow,3005,Project Northstar |Main Plan,456
2031,Operating Cashflow,3005,Project Raven Rock |Main Plan,554
2031,Operating Cashflow,3005,Project Redcliff |Main Plan,582
2031,Operating Cashflow,3005,Project Silver Peak |Main Plan,1015
2031,Operating Cashflow,3005,Project Stonehaven |Main Plan,34
2031,Cash Capex,3006,Project Blue Horizon |Main Plan,-826
2031,Cash Capex,3006,Project Cedar Point |Manual,-400
2031,Cash Capex,3006,Project Copper Bay |Main Plan,-1
2031,Cash Capex,3006,Project Eagle Pass |Manual,-400
2031,Cash Capex,3006,Project Granite Basin |Main Plan,-47
2031,Cash Capex,3006,Project Ironwood |Main Plan,-81
2031,Cash Capex,3006,Project Northstar |Main Plan,-90
2031,Cash Capex,3006,Project Raven Rock |Main Plan,-22
2031,Cash Capex,3006,Project Redcliff |Main Plan,-163
2031,Cash Capex,3006,Project Silver Peak |Main Plan,-269
2031,Cash Flow from Sale of Operations,3007,Project Cedar Point |Manual,0
2031,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2031,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,411
2031,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,370
2031,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,231
2031,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,370
2031,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,87
2031,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-4
2031,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,166
2031,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,361
2031,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,532
2031,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,419
2031,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,728
2031,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,34
2031,Capital Employed,4001,Project Blue Horizon |Main Plan,93
2031,Capital Employed,4001,Project Cedar Point |Manual,2470
2031,Capital Employed,4001,Project Copper Bay |Main Plan,373
2031,Capital Employed,4001,Project Eagle Pass |Manual,2470
2031,Capital Employed,4001,Project Granite Basin |Main Plan,189
2031,Capital Employed,4001,Project Highland Crest |Main Plan,2338
2031,Capital Employed,4001,Project Ironwood |Main Plan,458
2031,Capital Employed,4001,Project Northstar |Main Plan,163
2031,Capital Employed,4001,Project Raven Rock |Main Plan,-254
2031,Capital Employed,4001,Project Redcliff |Main Plan,819
2031,Capital Employed,4001,Project Silver Peak |Main Plan,2834
2031,Capital Employed,4001,Project Stonehaven |Main Plan,-227
2032,Total Production (mboed),1001,Project Blue Horizon |Main Plan,89
2032,Total Production (mboed),1001,Project Cedar Point |Manual,30
2032,Total Production (mboed),1001,Project Copper Bay |Main Plan,16
2032,Total Production (mboed),1001,Project Eagle Pass |Manual,30
2032,Total Production (mboed),1001,Project Granite Basin |Main Plan,27
2032,Total Production (mboed),1001,Project Ironwood |Main Plan,32
2032,Total Production (mboed),1001,Project Northstar |Main Plan,26
2032,Total Production (mboed),1001,Project Raven Rock |Main Plan,71
2032,Total Production (mboed),1001,Project Redcliff |Main Plan,55
2032,Total Production (mboed),1001,Project Silver Peak |Main Plan,52
2032,Total Production (mboed),1001,Project Stonehaven |Main Plan,5
2032,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,89
2032,Oil Production (mb/d),1002,Project Cedar Point |Manual,30
2032,Oil Production (mb/d),1002,Project Copper Bay |Main Plan,16
2032,Oil Production (mb/d),1002,Project Eagle Pass |Manual,30
2032,Oil Production (mb/d),1002,Project Granite Basin |Main Plan,6
2032,Oil Production (mb/d),1002,Project Ironwood |Main Plan,3
2032,Oil Production (mb/d),1002,Project Northstar |Main Plan,26
2032,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,1
2032,Oil Production (mb/d),1002,Project Redcliff |Main Plan,7
2032,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,52
2032,Oil Production (mb/d),1002,Project Stonehaven |Main Plan,4
2032,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2032,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2032,NGL Production (mb/d),1003,Project Ironwood |Main Plan,2
2032,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,3
2032,NGL Production (mb/d),1003,Project Redcliff |Main Plan,0
2032,NGL Production (mb/d),1003,Project Stonehaven |Main Plan,0
2032,Gas Production (mmscf/d),1004,Project Cedar Point |Manual,0
2032,Gas Production (mmscf/d),1004,Project Eagle Pass |Manual,0
2032,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,125
2032,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,154
2032,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,383
2032,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,268
2032,Gas Production (mmscf/d),1004,Project Stonehaven |Main Plan,4
2032,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,89
2032,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,30
2032,Revenue Generating Total Prod (mboed),1005,Project Copper Bay |Main Plan,16
2032,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,30
2032,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,27
2032,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,30
2032,Revenue Generating Total Prod (mboed),1005,Project Northstar |Main Plan,26
2032,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,71
2032,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,50
2032,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,52
2032,Revenue Generating Total Prod (mboed),1005,Project Stonehaven |Main Plan,5
2032,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-29
2032,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2032,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2032,Equity Accounted Total Production (mboed),1009,Project Ironwood |Main Plan,-3
2032,Equity Accounted NGL Production,1011,Project Ironwood |Main Plan,-3
2032,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,89
2032,Liquids Production (mboed),1013,Project Cedar Point |Manual,30
2032,Liquids Production (mboed),1013,Project Copper Bay |Main Plan,16
2032,Liquids Production (mboed),1013,Project Eagle Pass |Manual,30
2032,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,6
2032,Liquids Production (mboed),1013,Project Ironwood |Main Plan,5
2032,Liquids Production (mboed),1013,Project Northstar |Main Plan,26
2032,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,4
2032,Liquids Production (mboed),1013,Project Redcliff |Main Plan,7
2032,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,52
2032,Liquids Production (mboed),1013,Project Stonehaven |Main Plan,4
2032,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,32.485
2032,Revenue Generating Total Prod (mboe),1015,Project Copper Bay |Main Plan,5.84
2032,Revenue Generating Total Prod (mboe),1015,Project Granite Basin |Main Plan,9.855
2032,Revenue Generating Total Prod (mboe),1015,Project Ironwood |Main Plan,10.95
2032,Revenue Generating Total Prod (mboe),1015,Project Northstar |Main Plan,9.49
2032,Revenue Generating Total Prod (mboe),1015,Project Raven Rock |Main Plan,25.915
2032,Revenue Generating Total Prod (mboe),1015,Project Redcliff |Main Plan,18.25
2032,Revenue Generating Total Prod (mboe),1015,Project Silver Peak |Main Plan,18.98
2032,Revenue Generating Total Prod (mboe),1015,Project Stonehaven |Main Plan,1.825
